ciiu,ciiu_descripcion,ciiu_clases_comparten,clases_comparten,razon_empleo_total
2910,Fabricación de vehículos automotores (fabricación de carros de golf y go-karts),2816,336210,0.11728968944916736
2910,Fabricación de vehículos automotores (fabricación de carros de golf y go-karts),2814,333610,0.34926154772189205
2910,Fabricación de vehículos automotores (fabricación de carros de golf y go-karts),2811,"333610,336310",0.34926154772189205
2910,Fabricación de vehículos automotores (fabricación de carros de golf y go-karts),3091,333610,0.34926154772189205
2910,Fabricación de vehículos automotores (fabricación de carros de golf y go-karts),2920,336210,0.11728968944916736
3091,Fabricación de motocicletas (fabricación de motocicletas),2790,333610,0.34926154772189205
3091,Fabricación de motocicletas (fabricación de motocicletas),2814,333610,0.34926154772189205
3091,Fabricación de motocicletas (fabricación de motocicletas),2811,333610,0.34926154772189205
3091,Fabricación de motocicletas (fabricación de motocicletas),2910,333610,0.34926154772189205
2710,"Fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica (fabricación de equipo y aparatos de distribución de energía eléctrica)",2790,"335312,333991",0.06869720227658484
2651,"Fabricación de equipo de medición, prueba, navegación y control (fabricación de equipo para medir, verificar y navegar)",3030,334220,0.1497252964836244
2651,"Fabricación de equipo de medición, prueba, navegación y control (fabricación de equipo para medir, verificar y navegar)",2652,334519,0.08970358339131208
2651,"Fabricación de equipo de medición, prueba, navegación y control (fabricación de equipo para medir, verificar y navegar)",2660,334519,0.08970358339131208
2630,"Fabricación de equipo de comunicaciones (fabricación de unidades de control remoto, alarmas y detectores de fuego)",3030,334220,0.1497252964836244
2640,Fabricación de aparatos electrónicos de consumo (fabricación de videojuegos),3092,339930,0.023760117850184538
2640,Fabricación de aparatos electrónicos de consumo (fabricación de videojuegos),3240,339930,0.023760117850184538
2652,Fabricación de relojes (fabricación de parquímetros),2651,334519,0.08970358339131208
2652,Fabricación de relojes (fabricación de parquímetros),2660,334519,0.08970358339131208
2660,Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico ,2651,334519,0.08970358339131208
2660,Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico ,2652,334519,0.08970358339131208
2740,Fabricación de equipo eléctrico de iluminación (fabricación de equipo eléctrico para vehículos automotores),2813,336320,0.031875111946709105
2740,Fabricación de equipo eléctrico de iluminación (fabricación de equipo eléctrico para vehículos automotores),2930,336320,0.031875111946709105
2920,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques (servicios de blindaje y de adaptación de automóviles y camiones),2816,336210,0.11728968944916736
2920,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques (servicios de blindaje y de adaptación de automóviles y camiones),2910,336210,0.11728968944916736
2920,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques (servicios de blindaje y de adaptación de automóviles y camiones),2930,336210,0.11728968944916736
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",1399,336360,0.04742275829380421
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",1392,336360,0.04742275829380421
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",2220,336360,0.04742275829380421
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",2816,336210,0.11728968944916736
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",2819,336390,0.09979249497077504
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",3011,336360,0.04742275829380421
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",2813,"336320,336310,336390,336330,336340",0.031875111946709105
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",3020,336360,0.04742275829380421
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",3030,336360,0.04742275829380421
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",2740,336320,0.031875111946709105
2930,"Fabricación de partes, piezas y accesorios para vehículos automotores (fabricación de partes para carros de golf y go-karts)",2920,336210,0.11728968944916736
3315,"Reparación de equipo de transporte, excepto vehículos automotores (reparación de embarcaciones recreativas)",5223,488190,0.5539884708597386
3315,"Reparación de equipo de transporte, excepto vehículos automotores (reparación de embarcaciones recreativas)",5222,488390,0.0005117563844655132
3315,"Reparación de equipo de transporte, excepto vehículos automotores (reparación de embarcaciones recreativas)",5229,488390,0.0005117563844655132
3315,"Reparación de equipo de transporte, excepto vehículos automotores (reparación de embarcaciones recreativas)",3311,811499,0.028512141420221446
3315,"Reparación de equipo de transporte, excepto vehículos automotores (reparación de embarcaciones recreativas)",9522,811499,0.028512141420221446
3315,"Reparación de equipo de transporte, excepto vehículos automotores (reparación de embarcaciones recreativas)",9529,811499,0.028512141420221446
3092,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física (fabricación de carriolas),2813,339111,0.011867874249271661
3092,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física (fabricación de carriolas),3250,339111,0.011867874249271661
3092,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física (fabricación de carriolas),3290,339111,0.011867874249271661
3092,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física (fabricación de carriolas),2640,339930,0.023760117850184538
3092,Fabricación de bicicletas y vehículos de transporte para personas con discapacidad física (fabricación de carriolas),3240,339930,0.023760117850184538
3230,Fabricación de artículos de deporte ,2219,339920,0.0031680157133579384
3230,Fabricación de artículos de deporte ,2829,339920,0.0031680157133579384
3230,Fabricación de artículos de deporte ,3240,339920,0.0031680157133579384
3240,Fabricación de juegos y juguetes (fabricación de máquinas de juegos que operan con monedas),2219,"339920,339999",0.0031680157133579384
3240,Fabricación de juegos y juguetes (fabricación de máquinas de juegos que operan con monedas),2829,339920,0.0031680157133579384
3240,Fabricación de juegos y juguetes (fabricación de máquinas de juegos que operan con monedas),2640,339930,0.023760117850184538
3240,Fabricación de juegos y juguetes (fabricación de máquinas de juegos que operan con monedas),3092,339930,0.023760117850184538
3240,Fabricación de juegos y juguetes (fabricación de máquinas de juegos que operan con monedas),3230,339920,0.0031680157133579384
4630,"Venta al por mayor de alimentos, bebidas y tabaco (comercio al por mayor de productos de tabaco)",4620,431220,0.00818810215144821
4620,Venta al por mayor de materias primas agropecuarias y animales vivos (comercio al por mayor de ganado y aves en pie),4630,431220,0.00818810215144821
4620,Venta al por mayor de materias primas agropecuarias y animales vivos (comercio al por mayor de ganado y aves en pie),4669,"434112,434111",0.045887489140407675
4649,Venta al por mayor de otros enseres domésticos (comercio al por mayor de instrumental médico y ortopédico),4659,"435313,435311",0.46521092283079263
4652,"Venta al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones (comercio al por mayor de componentes electrónicos)",4651,435411,1.8001883750881866
4669,"Venta al por mayor de desperdicios, desechos y chatarra y otros productos n.c.p. (comercio al por mayor de madera, polietileno, fibras textiles, y otros materiales de desecho para reciclaje n.c.p.*)",4620,"434112,434111",0.045887489140407675
4659,"Venta al por mayor de otros tipos de maquinaria y equipo (comercio al por mayor de equipo industrial de alta seguridad, patines de carga, gatos hidráulicos, extintores, tanques estacionarios de gas, montacargas, escaleras eléctricas y contenedores de uso industrial, y otro equipo de uso general n.c.p.*)",4649,"435313,435311",0.46521092283079263
4651,"Venta al por mayor de ordenadores (computadoras), equipo periférico y programas de informática ",4652,435411,1.8001883750881866
4772,"Venta al por menor de productos farmacéuticos y médicos, cosméticos y artículos de tocador en comercios especializados (comercio al por menor de artículos de perfumería y cosméticos en comercios especializados)",4789,465111,0.32235778350999084
4789,"Venta al por menor de otros productos en puestos de venta y mercados (comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones en puestos de venta y mercados)",4772,465111,0.32235778350999084
4789,"Venta al por menor de otros productos en puestos de venta y mercados (comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones en puestos de venta y mercados)",4762,465211,0.06284855788269325
4789,"Venta al por menor de otros productos en puestos de venta y mercados (comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones en puestos de venta y mercados)",4764,"465212,465213",0.11007636136336775
4789,"Venta al por menor de otros productos en puestos de venta y mercados (comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones en puestos de venta y mercados)",4763,465215,0.18230711962792875
4789,"Venta al por menor de otros productos en puestos de venta y mercados (comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones en puestos de venta y mercados)",4761,"465313,465312,465311",0.02466178386090949
4789,"Venta al por menor de otros productos en puestos de venta y mercados (comercio al por menor de llantas y cámaras para automóviles, camionetas y camiones en puestos de venta y mercados)",4742,466112,0.42955856137969517
4762,Venta al por menor de grabaciones de música y de video en comercios especializados ,4789,465211,0.06284855788269325
4764,Venta al por menor de juegos y juguetes en comercios especializados (comercio al por menor de bicicletas en comercios especializados),4789,"465212,465213",0.11007636136336775
4763,Venta al por menor de equipo de deporte en comercios especializados ,4789,465215,0.18230711962792875
4759,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados (comercio al por menor de lámparas ornamentales y candiles en comercios especializados)",4742,466112,0.42955856137969517
4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados (comercio al por menor de periódicos y revistas en comercios especializados)",4789,"465313,465312,465311",0.02466178386090949
4799,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados (comercio al por menor de puerta en puerta, en máquinas expendedoras y otras formas de comercio fuera de tienda n.c.p.*)",4730,468420,0.05081009817193309
4742,Venta al por menor de equipo de sonido y de video en comercios especializados ,4789,466112,0.42955856137969517
4742,Venta al por menor de equipo de sonido y de video en comercios especializados ,4759,466112,0.42955856137969517
4730,"Venta al por menor de combustibles para vehículos automotores en comercios especializados (comercio al por menor de aceites y grasas lubricantes, aditivos y similares en comercios especializados)",4799,468420,0.05081009817193309
5223,"Actividades de servicios vinculadas al transporte aéreo (inspección y realización de pruebas a las aeronaves, y otros servicios relacionados con el transporte aéreo n.c.p.*)",3315,488190,0.5539884708597386
5224,Manipulación de la carga (servicios de báscula para el transporte),5229,488493,0.0004630176811830833
5222,Actividades de servicios vinculadas al transporte acuático (avituallamiento y otros servicios relacionados con el transporte por agua n.c.p.*),8129,488390,0.0005117563844655132
5222,Actividades de servicios vinculadas al transporte acuático (avituallamiento y otros servicios relacionados con el transporte por agua n.c.p.*),3315,488390,0.0005117563844655132
5222,Actividades de servicios vinculadas al transporte acuático (avituallamiento y otros servicios relacionados con el transporte por agua n.c.p.*),5229,488390,0.0005117563844655132
5229,"Otras actividades de apoyo al transporte (servicio de empacado y embalaje para el transporte, y otros servicios relacionados con el transporte n.c.p.*)",910,488990,0.10605541834256729
5229,"Otras actividades de apoyo al transporte (servicio de empacado y embalaje para el transporte, y otros servicios relacionados con el transporte n.c.p.*)",8129,488390,0.0005117563844655132
5229,"Otras actividades de apoyo al transporte (servicio de empacado y embalaje para el transporte, y otros servicios relacionados con el transporte n.c.p.*)",3315,488390,0.0005117563844655132
5229,"Otras actividades de apoyo al transporte (servicio de empacado y embalaje para el transporte, y otros servicios relacionados con el transporte n.c.p.*)",5224,488493,0.0004630176811830833
5229,"Otras actividades de apoyo al transporte (servicio de empacado y embalaje para el transporte, y otros servicios relacionados con el transporte n.c.p.*)",5222,488390,0.0005117563844655132
6010,Transmisiones de radio (edición y difusión por internet de programación de radio),6120,515110,0.32813331984895877
6120,Actividades de telecomunicaciones inalámbricas (operadores de servicios de telecomunicaciones inalámbricas),6010,515110,0.32813331984895877
6120,Actividades de telecomunicaciones inalámbricas (operadores de servicios de telecomunicaciones inalámbricas),6020,515210,0.06711319441990586
6020,Programación y transmisiones de televisión (edición y difusión por internet de programación de televisión),6120,515210,0.06711319441990586
6492,Otras actividades de concesión de crédito (operación y promoción de tarjetas de crédito no bancarias y de financiamiento de bienes duraderos),6499,522460,0.2553420664966498
6499,"Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones, n.c.p. (suscripción de permutas financieras, opciones y otros instrumentos de cobertura)",6492,522460,0.2553420664966498
6511,Seguros de vida ,6520,524110,0.33351894656166725
6520,Reaseguros ,6511,524110,0.33351894656166725
6621,Evaluación de riesgos y daños ,6622,524210,0.06165445965227372
6622,Actividades de agentes y corredores de seguros ,6621,524210,0.06165445965227372
6629,Otras actividades auxiliares de las actividades de seguros y fondos de pensiones (servicios de consultoría actuarial),7020,541610,4.438901770798937
7710,"Alquiler y arrendamiento de vehículos automotores (alquiler de autobuses, minibuses y remolques sin chofer)",7730,532122,0.0011697288787783156
6491,"Arrendamiento financiero (alquiler de autobuses, minibuses y remolques combinado con arrendamiento financiero)",7730,532122,0.0011697288787783156
7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles (alquiler de maquinaria y equipo comercial y de servicios)",7710,532122,0.0011697288787783156
7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles (alquiler de maquinaria y equipo comercial y de servicios)",6491,532122,0.0011697288787783156
7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles (alquiler de maquinaria y equipo comercial y de servicios)",7729,"532289,532310",0.0021932416477093417
7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles (alquiler de maquinaria y equipo comercial y de servicios)",7721,532289,0.0021932416477093417
7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles (alquiler de maquinaria y equipo comercial y de servicios)",7722,532289,0.0021932416477093417
7729,Alquiler y arrendamiento de otros efectos personales y enseres domésticos (renta de equipo y aparatos de uso doméstico),7730,"532289,532310",0.0021932416477093417
7729,Alquiler y arrendamiento de otros efectos personales y enseres domésticos (renta de equipo y aparatos de uso doméstico),7721,532289,0.0021932416477093417
7729,Alquiler y arrendamiento de otros efectos personales y enseres domésticos (renta de equipo y aparatos de uso doméstico),7722,532289,0.0021932416477093417
7721,Alquiler y arrendamiento de equipo recreativo y deportivo ,7730,532289,0.0021932416477093417
7721,Alquiler y arrendamiento de equipo recreativo y deportivo ,7729,532289,0.0021932416477093417
7721,Alquiler y arrendamiento de equipo recreativo y deportivo ,7722,532289,0.0021932416477093417
7722,Alquiler de cintas de video y discos ,7730,532289,0.0021932416477093417
7722,Alquiler de cintas de video y discos ,7729,532289,0.0021932416477093417
7722,Alquiler de cintas de video y discos ,7721,532289,0.0021932416477093417
7120,Ensayos y análisis técnicos (servicios de verificación vehicular),4520,811199,0.05968054216933531
6201,Programación informática ,6202,541510,3.466199100039844
6201,Programación informática ,6209,541510,3.466199100039844
6202,Consultoría de informática y gestión de instalaciones informáticas ,6201,541510,3.466199100039844
6202,Consultoría de informática y gestión de instalaciones informáticas ,6209,541510,3.466199100039844
6209,Otras actividades de tecnología de la información y de servicios informáticos ,6201,541510,3.466199100039844
6209,Otras actividades de tecnología de la información y de servicios informáticos ,6202,541510,3.466199100039844
7020,Actividades de consultoría de gestión (agencias de relaciones públicas),6629,541610,4.438901770798937
7490,"Otras actividades profesionales, científicas y técnicas n.c.p. (agentes y representantes de artistas, deportistas y similares)",240,541690,0.41340168124156973
7490,"Otras actividades profesionales, científicas y técnicas n.c.p. (agentes y representantes de artistas, deportistas y similares)",8030,541990,0.08300201168997798
8030,Actividades de investigación (servicios de investigación y detectives privados),7490,541990,0.08300201168997798
8030,Actividades de investigación (servicios de investigación y detectives privados),8010,561610,2.0064505673794293
7990,Otros servicios de reservas y actividades conexas (guía de turistas por cuenta propia),9329,713998,0.018691292708811837
7990,Otros servicios de reservas y actividades conexas (guía de turistas por cuenta propia),9319,713998,0.018691292708811837
7990,Otros servicios de reservas y actividades conexas (guía de turistas por cuenta propia),9312,713998,0.018691292708811837
8010,Actividades de seguridad privada ,8030,561610,2.0064505673794293
8121,Limpieza general de edificios ,8129,561720,2.8726835408180547
8510,Enseñanza preescolar y primaria (escuelas del sector público de enseñanza primaria para necesidades especiales),8521,"611181,611182",0.01747282512675109
8510,Enseñanza preescolar y primaria (escuelas del sector público de enseñanza primaria para necesidades especiales),8522,"611181,611182",0.01747282512675109
8521,Enseñanza secundaria de formación general (escuelas del sector público de enseñanza secundaria para necesidades especiales),8510,"611181,611182",0.01747282512675109
8521,Enseñanza secundaria de formación general (escuelas del sector público de enseñanza secundaria para necesidades especiales),8522,"611181,611182",0.01747282512675109
8522,Enseñanza secundaria técnica y vocacional (escuelas del sector público de enseñanza técnica y profesional para necesidades especiales),8510,"611181,611182",0.01747282512675109
8522,Enseñanza secundaria técnica y vocacional (escuelas del sector público de enseñanza técnica y profesional para necesidades especiales),8521,"611181,611182",0.01747282512675109
8620,"Actividades de médicos y odontólogos (servicios de cirugía ambulatoria, diálisis renal y otros servicios médicos con tratamiento que no requieren hospitalización del sector público n.c.p.*)",8690,"621421,621412,621411,621491,621422,621492",0.0028755834936633595
8690,"Otras actividades de atención de la salud humana (servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público)",8620,"621421,621412,621411,621491,621422,621492",0.0028755834936633595
9000,"Actividades creativas, artísticas y de entretenimiento (actores, escritores, compositores, músicos, bailarines, magos, acróbatas, pintores, caricaturistas, restauradores de obra de arte y periodistas)",9319,"711320,711311,711312",0.05648815710433616
9329,Otras actividades de esparcimiento y recreativas n.c.p. (salones de baile sin venta de bebidas alcohólicas y operadores de juegos del sector público),7990,713998,0.018691292708811837
9319,"Otras actividades deportivas (operadores de pistas de carritos, campos de golf miniatura, esquí acuático, recorridos por ríos y en balsas, y otros servicios recreativos prestados por el sector público n.c.p.*)",7990,713998,0.018691292708811837
9319,"Otras actividades deportivas (operadores de pistas de carritos, campos de golf miniatura, esquí acuático, recorridos por ríos y en balsas, y otros servicios recreativos prestados por el sector público n.c.p.*)",9000,"711320,711311,711312",0.05648815710433616
9312,Actividades de clubes deportivos (salas de tiro al blanco del sector público),7990,713998,0.018691292708811837
4520,"Mantenimiento y reparación de vehículos automotores (polarizado de cristales, impermeabilización de automóviles y camiones, cambio de aceite, y otros servicios de reparación y mantenimiento de automóviles y camiones n.c.p.*)",7120,811199,0.05968054216933531
3312,Reparación de maquinaria (reparación de herramientas de mano con motor),9522,811410,0.017838365401369315
3311,Reparación de productos elaborados de metal (reparación de armas de fuego para deporte y caza),3315,811499,0.028512141420221446
3311,Reparación de productos elaborados de metal (reparación de armas de fuego para deporte y caza),9522,811499,0.028512141420221446
3311,Reparación de productos elaborados de metal (reparación de armas de fuego para deporte y caza),9529,811499,0.028512141420221446
9522,Reparación de aparatos de uso doméstico y equipo doméstico y de jardinería (reparación de motores fuera de borda),3315,811499,0.028512141420221446
9522,Reparación de aparatos de uso doméstico y equipo doméstico y de jardinería (reparación de motores fuera de borda),3312,811410,0.017838365401369315
9522,Reparación de aparatos de uso doméstico y equipo doméstico y de jardinería (reparación de motores fuera de borda),3311,811499,0.028512141420221446
9522,Reparación de aparatos de uso doméstico y equipo doméstico y de jardinería (reparación de motores fuera de borda),9529,811499,0.028512141420221446
9529,"Reparación de otros efectos personales y enseres domésticos (reparación de persianas, aparatos no eléctricos, instrumentos musicales, joyas, paraguas, sombreros, y otros artículos para el hogar y personales n.c.p.*)",3315,811499,0.028512141420221446
9529,"Reparación de otros efectos personales y enseres domésticos (reparación de persianas, aparatos no eléctricos, instrumentos musicales, joyas, paraguas, sombreros, y otros artículos para el hogar y personales n.c.p.*)",3311,811499,0.028512141420221446
9529,"Reparación de otros efectos personales y enseres domésticos (reparación de persianas, aparatos no eléctricos, instrumentos musicales, joyas, paraguas, sombreros, y otros artículos para el hogar y personales n.c.p.*)",9522,811499,0.028512141420221446
